Datetime,Time,MWh
2007-02-01,00:00:00,2077.699
2007-03-01,00:00:00,2031.959
2007-04-01,00:00:00,1917.461
2007-05-01,00:00:00,1881.212
2007-06-01,00:00:00,1897.556
2007-07-01,00:00:00,1942.482
2007-08-01,00:00:00,1759.137
2007-09-01,00:00:00,1728.261
2007-10-01,00:00:00,1803.461
2007-11-01,00:00:00,1735.581
2007-12-01,00:00:00,1862.004
2008-01-01,00:00:00,2258.523
2008-02-01,00:00:00,2277.259
2008-03-01,00:00:00,2097.748
2008-04-01,00:00:00,2236.802
2008-05-01,00:00:00,1991.895
2008-06-01,00:00:00,1790.09
2008-07-01,00:00:00,1797.068
2008-08-01,00:00:00,1868.311
2008-09-01,00:00:00,1788.541
2008-10-01,00:00:00,1886.801
2008-11-01,00:00:00,2031.073
2008-12-01,00:00:00,1948.073
2009-01-01,00:00:00,2268.244
2009-02-01,00:00:00,2234.167
2009-03-01,00:00:00,2120.464
2009-04-01,00:00:00,1998.941
2009-05-01,00:00:00,1936.359
2009-06-01,00:00:00,1859.972
2009-07-01,00:00:00,1778.759
2009-08-01,00:00:00,1797.791
2009-09-01,00:00:00,1816.499
2009-10-01,00:00:00,1890.588
2009-11-01,00:00:00,1903.033
2009-12-01,00:00:00,1901.049
2010-01-01,00:00:00,2229.113
2010-02-01,00:00:00,2047.752
2010-03-01,00:00:00,2212.87
2010-04-01,00:00:00,2051.623
2010-05-01,00:00:00,1989.759
2010-06-01,00:00:00,2031.484
2010-07-01,00:00:00,1915.161
2010-08-01,00:00:00,1928.689
2010-09-01,00:00:00,1986.643
2010-10-01,00:00:00,1986.166
2010-11-01,00:00:00,2132.702
2010-12-01,00:00:00,2038.906
2011-01-01,00:00:00,2300.707
2011-02-01,00:00:00,2101.468
2011-03-01,00:00:00,2143.83
2011-04-01,00:00:00,2079.965
2011-05-01,00:00:00,2201.798
2011-06-01,00:00:00,2171.278
2011-07-01,00:00:00,1966.291
2011-08-01,00:00:00,2026.127
2011-09-01,00:00:00,1997.764
2011-10-01,00:00:00,2155.62
2011-11-01,00:00:00,1912.456
2011-12-01,00:00:00,2072.191
2012-01-01,00:00:00,2208.173
2012-02-01,00:00:00,2110.711
2012-03-01,00:00:00,2312.234
2012-04-01,00:00:00,2067.662
2012-05-01,00:00:00,1953.752
2012-06-01,00:00:00,1851.481
2012-07-01,00:00:00,2228.214
2012-08-01,00:00:00,2170.465
2012-09-01,00:00:00,2122.409
2012-10-01,00:00:00,2018.773
2012-11-01,00:00:00,2054.762
2012-12-01,00:00:00,1989.387
2013-01-01,00:00:00,2437.572
2013-02-01,00:00:00,2454.911
2013-03-01,00:00:00,2123.668
2013-04-01,00:00:00,2203.226
2013-05-01,00:00:00,2222.922
2013-06-01,00:00:00,2198.888
2013-07-01,00:00:00,2024.852
2013-08-01,00:00:00,2194.836
2013-09-01,00:00:00,2032.867
2013-10-01,00:00:00,2218.121
2013-11-01,00:00:00,2238.354
2013-12-01,00:00:00,2231.874
2014-01-01,00:00:00,2901.295
2014-02-01,00:00:00,2448.974
2014-03-01,00:00:00,2375.659
2014-04-01,00:00:00,2497.791
2014-05-01,00:00:00,2494.722
2014-06-01,00:00:00,2285.224
2014-07-01,00:00:00,2464.941
2014-08-01,00:00:00,2376.516
2014-09-01,00:00:00,2286.314
2014-10-01,00:00:00,2420.559
2014-11-01,00:00:00,2829.317
2014-12-01,00:00:00,2119.719
2015-01-01,00:00:00,2661.782
2015-02-01,00:00:00,2774.508
2015-03-01,00:00:00,2337.457
2015-04-01,00:00:00,2635.012
2015-05-01,00:00:00,2424.158
2015-06-01,00:00:00,2558.378
2015-07-01,00:00:00,2556.991
2015-08-01,00:00:00,2431.447
2015-09-01,00:00:00,2543.503
2015-10-01,00:00:00,2481.081
2015-11-01,00:00:00,2649.781
2015-12-01,00:00:00,2617.502
2016-01-01,00:00:00,2835.462
2016-02-01,00:00:00,2821.138
2016-03-01,00:00:00,2669.858
2016-04-01,00:00:00,2769.711
2016-05-01,00:00:00,2542.665
2016-06-01,00:00:00,2579.763
2016-07-01,00:00:00,2421.135
2016-08-01,00:00:00,2727.465
2016-09-01,00:00:00,2658.756
2016-10-01,00:00:00,2458.0
2016-11-01,00:00:00,2601.615
2016-12-01,00:00:00,2557.908
2017-01-01,00:00:00,2883.289
2017-02-01,00:00:00,3082.333
